Directory	Run	LogLikelihood	ModelParameters	ModelValues	Theta
output_full_2het_group3-group4_process6_05-6-25	Run 5	-5139.52	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(71.91429, 9.66474, 2.19382, 11.1131, 87.16113, 0.00e+00, 9.44103, 0.00e+00, 2.59988, 0.00982, 2.3344, 0.99997, 15.0, 0.00e+00, 7.08879, 0.0001, 0.35688, 0.94715)	5328.937133721129
output_full_2het_group3-group4_process6_05-6-25	Run 7	-5354.57	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.78937, 0.17032, 1.46852, 1.76762, 25.79849, 1.84626, 0.00e+00, 0.00e+00, 0.98943, 0.14589, 9.73523, 9.97566, 8.57708, 0.82386, 0.001, 0.27891, 0.73405, 0.63075)	13670.579891042747
output_full_2het_group3-group4_process6_05-6-25	Run 8	-6287.42	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.99995, 6.13111, 0.56502, 1.92407, 200.0, 0.75721, 0.00e+00, 0.00e+00, 0.34832, 1.82714, 13.2451, 26.77209, 7.92571, 0.28891, 3.49044, 0.00e+00, 0.00e+00, 0.53665)	7499.249123817409
output_full_2het_group3-group4_process6_05-6-25	Run 6	-6630.16	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(3.64231, 99.97414, 1.02205, 9.27395, 21.3688, 0.00e+00, 3.39159, 0.00e+00, 0.81462, 0.00411, 200.0, 0.99999, 2.9241, 15.0, 2.5772, 11.53091, 0.30298, 0.00e+00)	9649.697724203774
output_full_2het_group4-Amil_process1_05-6-25	Run 5	-7473.76	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.92931, 200.0, 1.35092, 23.20624, 5.0271, 0.00e+00, 0.03164, 0.00e+00, 0.00e+00, 0.12405, 8.65953, 5.50532, 0.001, 0.98165, 0.16951, 8.04874, 0.38486, 0.52939)	16551.03282256273
output_full_2het_group4-Amil_process1_05-6-25	Run 1	-8248.70	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(1.00001, 20.64555, 1.40035, 16.39681, 6.7506, 2.83638, 0.001, 15.0, 2.24e-20, 0.00895, 4.87581, 2.35005, 3.44e-21, 14.02392, 0.5781, 15.0, 0.27912, 0.60315)	16814.001380643982
output_full_2het_group4-Amil_process1_05-6-25	Run 8	-9066.45	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(1.13533, 0.13951, 0.50923, 0.08121, 10.96377, 15.0, 0.00628, 0.00e+00, 2.59849, 0.41095, 4.85883, 1.87023, 0.11295, 1.4405, 0.00e+00, 11.8457, 0.4602, 0.55292)	56630.57917216673
output_full_2het_group4-Amil_process1_05-6-25	Run 3	-9590.26	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.01, 200.0, 0.16088, 0.14541, 1.00005, 3.10521, 0.00e+00, 0.00e+00, 8.87845, 0.40041, 3.84717, 1.70985, 0.12115, 2.74316, 0.00e+00, 15.0, 0.14663, 0.59846)	66201.82499824217
output_full_2het_group4-Amil_process1_05-6-25	Run 4	-12552.32	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.01, 200.0, 1.69912, 0.16079, 200.0, 10.55758, 0.4476, 0.00e+00, 0.96765, 1.16002, 14.0409, 4.93288, 0.32482, 0.001, 1.13107, 0.00e+00, 0.13507, 0.60551)	18754.095140058344
output_full_2het_group4-Amil_process5_05-6-25	Run 5	-7711.76	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.93455, 51.74017, 1.35661, 15.69659, 5.98061, 0.00e+00, 2.03847, 0.00e+00, 13.44941, 0.01458, 7.3106, 6.65835, 12.69383, 0.5028, 15.0, 0.72153, 0.73116, 0.2907)	17449.02518471538
output_full_2het_group4-Amil_process5_05-6-25	Run 6	-7800.11	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.9132, 61.45112, 1.38694, 15.8874, 5.74819, 0, 0.42868, 0.00e+00, 4.98885, 0.02052, 9.59957, 5.76679, 7.58975, 0.28028, 13.97564, 0.42152, 0.70701, 0.34197)	17524.42402618948
output_full_2het_group4-Amil_process5_05-6-25	Run 1	-7948.48	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.75719, 200.0, 1.18892, 13.66707, 4.77788, 0.47799, 0.00e+00, 4.45335, 0.001, 0.01837, 8.27797, 43.97899, 0.43984, 10.38263, 0.64411, 15.0, 0.31122, 0.72181)	20040.227635028295
output_full_2het_group4-Amil_process5_05-6-25	Run 4	-9731.49	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.38173, 200.0, 0.83431, 8.28639, 3.03353, 0.07452, 0.00e+00, 3.00025, 0.001, 0.01185, 14.28228, 200.0, 15.0, 0.61082, 15.0, 0.6067, 0.53404, 0.26344)	30582.847573500414
output_full_2het_group4-Amil_process5_05-6-25	Run 3	-12899.38	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(21.35456, 200.0, 3.09844, 0.07605, 200.0, 15.0, 1.29621, 0.00e+00, 0.96094, 2.00409, 21.81729, 8.44339, 0.00e+00, 0.20161, 0.00e+00, 0.66445, 0.16052, 0.41272)	11843.241366672537
output_full_2het_group1-group2_process2_05-6-25	Run 5	-1702.18	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.28067, 6.1759, 4.57673, 12.37053, 112.02252, 10.37492, 15.0, 7.00707, 6.20906, 0.00014, 7.23005, 1.55051, 5.44517, 0, 0, 0.15694, 0.27827, 0.64952)	1983.8196667373072
output_full_2het_group1-group2_process2_05-6-25	Run 3	-6966.04	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.01, 200.0, 0.69111, 1.91715, 39.56355, 0.32209, 0.58111, 1.36981, 0.21928, 0.9295, 15.60079, 18.38542, 0.00e+00, 8.7244, 0.00e+00, 3.66401, 0.83397, 0.56858)	7932.883745807525
output_full_2het_group1-group2_process2_05-6-25	Run 1	-7125.73	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.01, 200.0, 0.33594, 0.99978, 200.0, 1.3717, 0.5153, 0.41538, 3.76092, 0.63524, 9.35421, 11.21537, 0.00e+00, 14.87159, 0.00e+00, 11.76342, 0.23408, 0.5651)	12801.3196520301
output_full_2het_group1-group2_process2_05-6-25	Run 4	-7527.66	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(9.61416, 0.01, 0.51942, 0.0911, 200.0, 3.28751, 15.0, 4.75143, 0.00e+00, 0.47815, 6.35894, 7.43594, 0.00e+00, 13.32894, 0.21052, 6.36676, 0.58752, 0.5579)	18466.12200179108
output_full_2het_group1-group2_process2_05-6-25	Run 2	-8864.45	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(1.6536, 200.0, 0.95066, 14.3553, 16.77906, 3.20853, 0.001, 0.93589, 0.10107, 0.00e+00, 0.50623, 0.60792, 0.91318, 2.51017, 0.00e+00, 0.21313, 0.48032, 0.84417)	7860.748624449554
output_full_2het_group3-group4_process3_05-6-25	Run 1	-4957.49	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(3.75084, 23.27191, 1.5502, 14.65256, 31.39477, 0.00e+00, 0.81473, 0.001, 0.00e+00, 0.01748, 26.61488, 11.48051, 3.40637, 15.0, 0.00e+00, 14.60097, 0.3703, 0.32992)	7008.831054724499
output_full_2het_group3-group4_process3_05-6-25	Run 3	-5867.72	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.7997, 0.03306, 0.47282, 0.13976, 0.59646, 3.87117, 0.00e+00, 0.00e+00, 7.20572, 0.90949, 5.28334, 9.50112, 15.0, 0.63402, 10.56741, 0.13511, 0.39394, 0.53231)	20638.447419709606
output_full_2het_group3-group4_process3_05-6-25	Run 2	-6783.16	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(200.0, 0.01, 0.42903, 0.29152, 1.0, 0.00e+00, 3.58198, 4.17938, 0.93704, 2.01054, 10.5814, 20.58696, 0.2587, 4.35439, 0.001, 2.16502, 0.30822, 0.36487)	9677.185884728868
output_full_2het_group3-group4_process3_05-6-25	Run 5	-7246.61	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.0252, 200.0, 0.01506, 0.0714, 200.0, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 2.1834, 10.82282, 21.39665, 0.30571, 6.10852, 0.001, 3.48857, 0.65207, 0.41974)	9156.561842674342
output_full_2het_group3-group4_process3_05-6-25	Run 4	-7255.92	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.0165, 200.0, 0.0042, 0.01, 0.99928, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 2.36435, 11.4352, 22.65401, 0.2469, 4.04314, 0.001, 2.02615, 0.11666, 0.36834)	8632.50701960626
output_full_2het_group1-group3_process8_05-6-25	Run 6	-6526.56	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.99998, 200.0, 1.11456, 15.2077, 16.84238, 0.001, 1.15625, 0.00e+00, 0.00e+00, 0.02458, 200.0, 39.32615, 6.33771, 0.00e+00, 15.0, 0.87214, 0.59962, 0.51521)	7503.102296410252
output_full_2het_group1-group3_process8_05-6-25	Run 4	-6744.19	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.01, 200.0, 0.83914, 0.59386, 200.0, 0.00e+00, 0.00e+00, 0.00e+00, 1.38101, 0.80745, 12.12657, 10.79428, 0.00e+00, 0.17936, 10.09313, 0.001, 0.00622, 0.5972)	13865.210709232477
output_full_2het_group1-group3_process8_05-6-25	Run 1	-7235.18	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(69.77666, 200.0, 1.82836, 0.29904, 140.96132, 0.28063, 12.64725, 1.11669, 0.00e+00, 0.74448, 20.3305, 18.4071, 0.001, 1.27017, 0.01355, 0.31817, 0.70724, 0.39356)	6286.554561829523
output_full_2het_group1-group3_process8_05-6-25	Run 5	-7489.45	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(200.0, 0.01, 2.15673, 0.68337, 200.0, 0.00e+00, 9.13958, 1.18969, 0.50881, 0.52431, 16.96802, 14.37791, 2.36017, 0.00e+00, 0.39362, 0.00e+00, 0.67647, 0.54229)	7816.851363970349
output_full_2het_group1-group3_process8_05-6-25	Run 7	-7827.95	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(25.62777, 200.0, 0.69361, 0.09449, 200.0, 15.0, 0.0912, 0.13824, 2.65198, 0.59716, 9.08835, 8.80705, 0.001, 0.90295, 1.10e-18, 1.4254, 0.1968, 0.21883)	14143.828935919964
output_full_2het_group2-Amil_process6_05-6-25	Run 7	-1370.90	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(1.00003, 0.63294, 0.83413, 25.52544, 0.07126, 0.18779, 0.00e+00, 0.00e+00, 0.00e+00, 6.42184, 1.48307, 200.0, 6.70755, 0.00e+00, 14.07756, 0.00e+00, 0.4598, 0.78754)	284.2554166857737
output_full_2het_group2-Amil_process6_05-6-25	Run 5	-1375.23	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(4.11197, 22.51274, 5.08e-10, 1.94522, 0.93738, 4.57706, 1.72159, 1.9411, 0.00e+00, 9.76547, 38.44145, 13.84827, 3.88731, 8.36575, 5.22563, 9.09476, 0.0498, 0.51272)	285449.08956240496
output_full_2het_group2-Amil_process6_05-6-25	Run 3	-8238.21	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.18994, 200.0, 0.78084, 1.00001, 4.52154, 0.00e+00, 0.00e+00, 0.03042, 1.13576, 0.86331, 10.17402, 5.51211, 2.34041, 0.05383, 15.0, 0.00e+00, 0.10471, 0.33461)	21276.460716519156
output_full_2het_group2-Amil_process6_05-6-25	Run 6	-8717.96	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(27.27983, 200.0, 0.59664, 0.08396, 31.90542, 0.00e+00, 15.0, 1.61235, 0.0031, 0.92896, 9.36899, 4.95792, 4.90796, 0.05058, 15.0, 0.00e+00, 0.68671, 0.30763)	21246.31673833851
output_full_2het_group2-Amil_process6_05-6-25	Run 4	-8759.93	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.16838, 200.0, 0.66138, 1.0, 5.97794, 0.00e+00, 0.00e+00, 1.12943, 0.00e+00, 0.83195, 9.7269, 4.85995, 0.05924, 0.00e+00, 0.001, 15.0, 0.88353, 0.60314)	24000.87876198392
output_full_2het_group2-Amil_process1_05-6-25	Run 3	-1370.78	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(5.14072, 0.62619, 1.08722, 6.94031, 13.96926, 0.00e+00, 6.72876, 0.00e+00, 2.07708, 7.73396, 5.20996, 42.93875, 0.00e+00, 8.72782, 0.00e+00, 9.50967, 0.43189, 0.62428)	730.7070818615616
output_full_2het_group2-Amil_process1_05-6-25	Run 7	-1370.87	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(1.42492, 0.06991, 0.00114, 200.0, 0.21204, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 3.52629, 1.2427, 160.17572, 0.00e+00, 15.0, 0.00e+00, 15.0, 0.28539, 0.81977)	1613.9290926776964
output_full_2het_group2-Amil_process1_05-6-25	Run 8	-1370.88	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(8.03368, 200.0, 14.23404, 0.46278, 200.0, 0.00e+00, 0.00e+00, 0.00e+00, 14.62578, 2.17755, 17.54493, 11.73108, 2.35875, 0.61738, 0.00e+00, 0.00e+00, 0.00947, 0.52983)	23975.719653144744
output_full_2het_group2-Amil_process1_05-6-25	Run 1	-7773.85	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.83647, 84.19953, 1.26871, 13.49173, 6.25512, 0.00e+00, 0.00e+00, 0.01927, 15.0, 0.0192, 10.02432, 75.20371, 10.73952, 0.38058, 15.0, 0.00e+00, 0.74721, 0.27718)	16215.614354876474
output_full_2het_group2-Amil_process1_05-6-25	Run 4	-8826.55	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(1.40666, 11.22379, 1.922, 24.46649, 11.7388, 0.00e+00, 2.87334, 0.00543, 15.0, 0.00742, 1.0, 1.0, 0.00e+00, 15.0, 0.00e+00, 15.0, 0.71526, 0.61436)	10710.004930972898
output_full_2het_group1-group4_process3_05-6-25	Run 2	-2410.58	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.54426, 0.43588, 13.22488, 0.73653, 199.02046, 4.82745, 2.74773, 5.94577, 0.001, 2.49e-13, 10.17082, 0.4951, 0.00e+00, 0.00e+00, 2.03608, 6.97336, 0.17542, 0.91442)	3055.530932827306
output_full_2het_group1-group4_process3_05-6-25	Run 4	-5775.29	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.46254, 200.0, 1.21907, 0.40479, 41.20827, 0.00e+00, 5.87334, 1.25382, 0.05519, 0.8398, 12.13554, 21.32113, 0.18544, 9.82074, 0.00e+00, 5.35069, 0.81596, 0.6349)	8999.62736729105
output_full_2het_group1-group4_process3_05-6-25	Run 7	-6829.86	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(1.05172, 0.94825, 0.41257, 0.04929, 3.18411, 0.75196, 9.47921, 10.50824, 10.78302, 0.10796, 1.44457, 2.17244, 1.33964, 8.45209, 0.00e+00, 15.0, 1.0, 0.42627)	83860.5160371355
output_full_2het_group1-group4_process3_05-6-25	Run 8	-7010.60	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(200.0, 0.91411, 4.0702, 0.48772, 100.86326, 4.48149, 0.18671, 0.00e+00, 0.7811, 0.84345, 21.61542, 30.7078, 1.1952, 0.00e+00, 0.02554, 0.00e+00, 0.29395, 0.63014)	5671.108600477585
output_full_2het_group1-group4_process3_05-6-25	Run 5	-7025.29	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(21.24132, 200.0, 1.18916, 0.14144, 47.24979, 0.00e+00, 10.91417, 1.48597, 0.00e+00, 0.55339, 13.99449, 19.40729, 1.84031, 0.001, 0.00e+00, 0.01796, 0.60812, 0.63149)	9132.817606781442
output_full_2het_group3-Amil_process1_05-6-25	Run 1	-8243.79	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.70685, 200.0, 1.1143, 12.32899, 4.98179, 9.25e-19, 0.00e+00, 0.05479, 0.00e+00, 0.27159, 12.5702, 6.37259, 0.50189, 0.001, 3.11366, 4.74e-21, 1.0, 0.52149)	17075.98146564298
output_full_2het_group3-Amil_process1_05-6-25	Run 4	-9520.85	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(1.00034, 200.0, 0.429, 0.0723, 30.40921, 15.0, 0.00e+00, 0.00e+00, 2.55762, 0.71692, 6.56722, 3.42553, 0.0694, 2.15251, 0.001, 12.43578, 0.24323, 0.62753)	31757.221430779246
output_full_2het_group3-Amil_process1_05-6-25	Run 6	-11202.61	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.24821, 200.0, 0.59747, 2.79102, 6.67911, 0.00e+00, 0.1286, 0.49924, 0.00e+00, 0.68323, 10.20446, 4.81358, 0.00e+00, 0.38796, 0.00e+00, 1.44192, 0.64659, 0.43191)	21886.72286113397
output_full_2het_group3-Amil_process1_05-6-25	Run 8	-12300.53	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(1.7032, 200.0, 3.6406, 0.1129, 200.0, 0.99035, 15.0, 0.8453, 0, 1.82581, 21.45172, 10.07738, 0.27345, 0.00e+00, 0.5742, 0.00e+00, 0.84248, 0.5151)	9990.779101403468
output_full_2het_group3-Amil_process1_05-6-25	Run 7	-12868.29	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.11775, 200.0, 0.40294, 1.3039, 5.05166, 0.38294, 0.00e+00, 1.367, 0.00e+00, 0.65191, 8.3722, 4.27091, 3.62321, 0.00e+00, 15.0, 0.00e+00, 0.92669, 0.33508)	27255.643980723806
output_full_2het_group3-Amil_process8_05-6-25	Run 7	-1388.43	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.96815, 0.60616, 12.59417, 7.90126, 25.84871, 8.05534, 0.09569, 10.98369, 0, 0.0009, 2.1628, 7.49054, 0.22887, 2.07884, 2.23957, 0, 0.23635, 0.25271)	865.2601552241915
output_full_2het_group3-Amil_process8_05-6-25	Run 8	-7360.12	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.74424, 200.0, 1.17449, 10.98279, 4.82195, 0.00e+00, 0.05053, 0.04568, 0.44993, 0.06406, 17.508, 16.26283, 3.33349, 0.1274, 15.0, 0.00e+00, 0.77743, 0.34886)	17903.30040099956
output_full_2het_group3-Amil_process8_05-6-25	Run 2	-7491.47	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.7431, 200.0, 1.18326, 12.01462, 4.91752, 0.06818, 0.01693, 0.00e+00, 0.06641, 0.10465, 14.59072, 9.00978, 1.4489, 0.001, 9.26612, 0.00e+00, 0.09113, 0.4069)	17250.331777388943
output_full_2het_group3-Amil_process8_05-6-25	Run 1	-8028.88	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(1.07234, 23.53759, 1.41944, 14.73059, 7.30686, 0.00e+00, 3.31133, 0.001, 15.0, 0.01572, 8.97863, 21.15012, 13.0044, 0.42704, 15.0, 0.59664, 0.78052, 0.27792)	14784.88524163366
output_full_2het_group3-Amil_process8_05-6-25	Run 3	-11635.48	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.11651, 200.0, 0.47419, 0.99556, 5.17641, 0.00e+00, 0.3418, 1.33515, 0.00e+00, 0.64965, 7.88606, 3.7831, 0.001, 0.39491, 0.00e+00, 1.77124, 0.70456, 0.4091)	27966.533137603852
output_full_2het_group1-group4_process1_05-6-25	Run 2	-2082.82	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.99588, 3.73396, 0.46271, 0.9544, 19.94511, 0.87209, 0.00e+00, 0.33884, 4.60715, 3.10819, 143.7218, 157.58267, 15.0, 1.09599, 14.84866, 0.00e+00, 0.40022, 0.47128)	6.092807100916092
output_full_2het_group1-group4_process1_05-6-25	Run 1	-7011.69	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(1.15932, 200.0, 0.98112, 11.76855, 17.32459, 3.16767, 0.001, 0.69863, 3.59e-21, 0.05271, 23.74326, 110.60155, 1.54e-21, 3.57928, 4.08e-22, 3.67971, 0.30969, 0.39708)	8987.425834136753
output_full_2het_group1-group4_process1_05-6-25	Run 4	-7866.05	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(1.0, 52.04591, 1.04818, 9.24543, 26.2436, 0.1125, 0.00e+00, 0.00e+00, 0.00e+00, 0.20215, 20.7089, 23.38322, 0.001, 5.74522, 0.51692, 0.00e+00, 1.0, 0.55593)	7983.247108379766
output_full_2het_group1-group4_process1_05-6-25	Run 3	-9388.10	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.99941, 0.99974, 4.19838, 1.38041, 38.91634, 0.00e+00, 1.81939, 0.84922, 0, 1.69279, 26.7596, 48.76374, 8.40042, 0.00e+00, 1.49473, 0.00292, 0.65302, 0.40435)	4748.02803352953
output_full_2het_group1-group4_process1_05-6-25	Run 6	-10293.36	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.03624, 0.95057, 0.18394, 1.00149, 200.0, 0.00e+00, 1.69414, 12.38486, 4.42736, 0.55368, 4.18074, 11.20164, 15.0, 0.00e+00, 0, 0.0746, 0.64152, 0.47651)	21631.042625912112
