Directory	Run	LogLikelihood	ModelParameters	ModelValues	Theta
output_proj_het_group2-group4_process4_02-7-25	Run 5	-8116.74	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(200.0, 0.02847, 0.50037, 0.4881, 1.24339, 5.01503, 1.05798, 1.56535, 11.66582, 17.84559, 3.2357, 1.74701, 0.00065, 0.43246)	10929.560450153804
output_proj_het_group4-Amil_process2_02-7-25	Run 6	-7014.84	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.79182, 200.0, 1.342, 14.13834, 4.68928, 0.03427, 0.1269, 0.11152, 19.58241, 8.05897, 1.19881, 9.29445, 0.30787, 0.58278)	17546.203611069614
output_proj_het_group4-Amil_process2_02-7-25	Run 7	-7051.13	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.7979, 200.0, 1.33132, 15.95495, 4.86234, 0.0196, 0.07188, 0.17769, 15.15483, 6.68276, 0.71802, 5.41783, 0.11585, 0.52823)	17032.026509025593
output_proj_het_group4-Amil_process2_02-7-25	Run 5	-8228.02	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.9482, 200.0, 1.29705, 16.9389, 5.44206, 1.69449, 10.0, 0.01459, 3.56793, 9.76844, 8.20686, 10.0, 0.70449, 0.59794)	17883.50904881356
output_proj_het_group4-Amil_process2_02-7-25	Run 3	-9429.86	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.65281, 200.0, 1.31401, 12.60667, 4.29519, 0.001, 1.80962, 0.02107, 18.91902, 34.56907, 5.80704, 7.97179, 0.48263, 0.58567)	20705.302157850907
output_proj_het_group2-Amil_process5_02-7-25	Run 8	-7652.78	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.85861, 200.0, 1.17886, 12.8924, 5.3785, 0.03047, 0.00e+00, 0.09155, 14.54564, 8.16238, 1.53313, 10.0, 0.36269, 0.5644)	15803.61640522615
output_proj_het_group2-Amil_process5_02-7-25	Run 5	-7787.30	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.62236, 200.0, 1.01547, 10.63058, 4.61535, 0.01739, 0.04724, 0.2586, 13.66718, 7.13841, 0.5065, 3.63965, 0.00e+00, 0.52003)	17081.671235862395
output_proj_het_group2-Amil_process5_02-7-25	Run 7	-8166.15	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.85309, 200.0, 1.21475, 12.78585, 6.09393, 1.44268, 8.94237, 0.01303, 13.30149, 65.18497, 9.10452, 9.29371, 0.70751, 0.64013)	16140.051907166255
output_proj_het_group3-Amil_process2_02-7-25	Run 6	-9007.46	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.80838, 20.12281, 1.1822, 12.11539, 6.78741, 0.616, 1.70e-18, 0.07021, 15.15443, 4.16485, 1.50302, 10.0, 0.82347, 0.56035)	16765.423795734227
output_proj_het_group3-Amil_process2_02-7-25	Run 7	-9568.27	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.90184, 28.05389, 1.5135, 13.47394, 6.08813, 1.63e-06, 0.91278, 0.0328, 25.54079, 58.41354, 4.8968, 6.76895, 0.5447, 0.60498)	15333.203271272163
output_proj_het_group3-Amil_process2_02-7-25	Run 4	-12295.40	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.01, 1.0, 1.13027, 0.84234, 18.58193, 0.0142, 0.77023, 1.05237, 10.93438, 5.50326, 0.2632, 1.04955, 0.04192, 0.38532)	19571.057341734428
output_proj_het_group2-group4_process2_02-7-25	Run 6	-7278.01	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(4.23149, 2.79773, 1.14861, 7.33611, 199.97722, 0.20635, 0.15452, 1.53365, 23.57353, 31.34946, 3.7551, 1.47621, 0.0753, 0.51814)	5928.786645637686
output_proj_het_group2-group4_process2_02-7-25	Run 2	-8116.14	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(200.0, 0.05229, 0.71319, 0.83589, 1.7412, 3.04145, 0.88068, 2.24208, 16.4111, 25.87173, 2.4273, 1.24952, 0.00097, 0.43699)	7630.722627570598
output_proj_het_group2-group4_process2_02-7-25	Run 3	-8116.60	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(200.0, 0.13872, 0.48553, 0.45748, 1.50654, 5.4249, 1.05915, 1.66947, 12.51566, 18.94462, 3.20028, 1.82617, 0.00096, 0.4411)	10240.879379120512
output_proj_het_group2-group4_process2_02-7-25	Run 4	-8349.11	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.01, 200.0, 0.46064, 1.0, 0.37688, 1.20706, 7.10643, 1.37921, 10.29644, 14.78659, 3.3225, 2.28826, 0.00063, 0.42754)	12679.492133319874
output_proj_het_group2-group4_process2_02-7-25	Run 5	-8594.58	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.01, 0.37453, 0.51399, 0.6916, 0.35182, 0.00e+00, 10.0, 0.69167, 5.214, 7.94753, 6.03003, 3.67455, 0.0003, 0.41688)	24292.028910491237
output_proj_het_group3-group4_process6_02-7-25	Run 8	-5299.76	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(3.24701, 13.17976, 1.6169, 8.66915, 70.92808, 0.14113, 0.02558, 0.39151, 16.24915, 22.51538, 2.57762, 0.32055, 0.00e+00, 0.18069)	6231.875810387796
output_proj_het_group3-group4_process6_02-7-25	Run 3	-5590.12	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(9.38352, 10.57638, 1.52424, 6.91479, 103.43482, 0.03003, 0.09055, 0.27391, 11.82811, 15.96567, 3.83152, 0.01993, 0.00067, 0.15387)	6665.481340626371
output_proj_het_group3-group4_process6_02-7-25	Run 7	-7118.41	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(1.0, 14.7626, 1.67948, 18.43523, 23.34658, 9.43e-10, 1.30067, 0.04549, 3.81784, 9.63984, 9.88778, 1.09518, 0.26352, 0.12718)	9021.956130551865
output_proj_het_group3-group4_process6_02-7-25	Run 2	-8040.70	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.27647, 200.0, 0.91943, 2.65306, 61.77266, 0.00e+00, 1.70212, 0.42335, 6.91469, 14.62443, 3.01753, 0.001, 0.36395, 0.06287)	11140.226980061734
output_proj_het_group3-group4_process6_02-7-25	Run 1	-8138.24	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(1.15232, 0.1616, 0.30952, 1.4651, 1.08933, 5.34082, 1.36135, 1.60479, 9.08729, 18.02575, 2.94334, 0.8653, 0.00e+00, 0.20625)	11406.76445394474
output_proj_het_group1-group4_process4_02-7-25	Run 5	-6893.75	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(1.31008, 66.10555, 1.12835, 12.84073, 21.25776, 2.24705, 0.58824, 0.01847, 200.0, 61.58247, 9.86299, 10.0, 0.6712, 0.40929)	8147.027092221882
output_proj_het_group1-group4_process4_02-7-25	Run 6	-7013.58	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(1.0, 200.0, 1.0661, 12.02828, 18.74795, 1.20939, 0.4516, 0.01658, 200.0, 200.0, 10.0, 10.0, 0.56549, 0.41499)	8621.279935368508
output_proj_het_group1-group4_process4_02-7-25	Run 3	-7181.61	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.30924, 200.0, 0.73601, 7.53909, 10.6264, 0.00e+00, 2.27879, 0.03224, 7.82805, 11.3635, 8.03315, 1.12024, 0.17392, 0.37741)	16212.123444065857
output_proj_het_group1-group4_process4_02-7-25	Run 1	-7188.03	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.87421, 19.90763, 1.21061, 8.23604, 42.44107, 0.11756, 0.05086, 0.33911, 20.78264, 20.98923, 2.36812, 0.9311, 0.00e+00, 0.44091)	7081.066035063065
output_proj_het_group2-group4_process8_02-7-25	Run 2	-5875.30	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(4.67933, 21.4392, 1.52739, 29.78835, 24.99778, 5.89886, 5.264, 0.0059, 0.99999, 200.0, 10.0, 8.52507, 0.55612, 0.16452)	6798.942799632204
output_proj_het_group2-group4_process8_02-7-25	Run 3	-7446.94	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(1.001, 5.26828, 1.04372, 13.32233, 200.0, 0.34175, 0.11323, 1.56484, 21.2103, 29.67475, 3.33498, 1.84795, 0.01693, 0.49631)	6031.278571799324
output_proj_het_group2-group4_process8_02-7-25	Run 6	-8105.68	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(200.0, 0.08194, 0.35267, 0.27822, 1.06138, 9.2053, 1.15063, 1.06391, 8.12393, 12.61259, 5.67346, 3.03919, 0.00055, 0.45207)	15749.947860584343
output_proj_het_group2-group4_process8_02-7-25	Run 4	-8180.59	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(200.0, 0.0559, 0.42511, 0.59618, 1.001, 4.77357, 1.50593, 1.79295, 12.87817, 20.05082, 3.18097, 1.64242, 0.00113, 0.43895)	9769.54537757066
output_proj_het_group2-group4_process8_02-7-25	Run 7	-9218.58	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(1.01264, 0.01044, 0.00121, 0.01, 200.0, 0.00e+00, 10.0, 2.7179, 16.80787, 25.14077, 1.60109, 0.94854, 0.00e+00, 0.3972)	7251.881874384572
output_proj_het_group3-Amil_process3_02-7-25	Run 6	-7319.05	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(1.0, 200.0, 1.50213, 14.8254, 5.98913, 0.02281, 0.06197, 0.09379, 17.48163, 12.3383, 1.59577, 10.0, 0.23576, 0.59581)	14170.617542080414
output_proj_het_group3-Amil_process3_02-7-25	Run 1	-9110.05	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.8841, 10.11868, 1.35321, 13.08484, 7.39597, 0.03939, 0.4821, 0.05521, 13.64479, 5.04695, 3.7027, 9.99944, 0.59112, 0.65903)	15787.82492257815
output_proj_het_group3-Amil_process3_02-7-25	Run 5	-9207.13	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.73419, 200.0, 1.23596, 11.74509, 5.31985, 0.15267, 1.88664, 0.01346, 13.17133, 80.68959, 9.10839, 10.0, 0.57688, 0.64091)	18095.36073571118
output_proj_het_group3-Amil_process3_02-7-25	Run 8	-9683.09	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.59484, 200.0, 1.06721, 9.76328, 4.42941, 0.001, 2.53295, 0.01592, 16.57235, 29.96944, 8.97184, 9.99999, 0.55946, 0.62686)	21708.689903908387
output_proj_het_group2-group3_process2_02-7-25	Run 8	-4918.33	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(8.47431, 10.09776, 1.64526, 27.03063, 28.15946, 6.92936, 6.46033, 0.01876, 7.31039, 6.67782, 9.99689, 10.0, 0.64658, 0.29098)	5814.876480872112
output_proj_het_group2-group3_process2_02-7-25	Run 1	-4997.58	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(7.44435, 13.03042, 1.64119, 31.54813, 21.97726, 5.17401, 6.56291, 0.0176, 4.2552, 31.6555, 9.88231, 10.0, 0.62533, 0.29575)	5866.51357191136
output_proj_het_group2-group3_process2_02-7-25	Run 5	-5153.05	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(8.50502, 9.7191, 1.60723, 25.90629, 28.44957, 8.0157, 7.20015, 0.01194, 3.97451, 3.56682, 9.92065, 9.92065, 0.54337, 0.21594)	5967.150840614498
output_proj_het_group2-group3_process2_02-7-25	Run 3	-5501.62	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(7.76668, 12.2859, 1.95227, 50.92091, 26.87854, 6.45399, 9.34144, 0.00914, 1.001, 2.83169, 10.0, 10.0, 0.49079, 0.1239)	5039.1508750936255
output_proj_het_group4-Amil_process3_02-7-25	Run 6	-8197.55	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.91255, 200.0, 1.27093, 15.27097, 5.12286, 0.0632, 0.001, 0.09248, 15.27162, 4.84906, 1.29385, 10.0, 0.63243, 0.52504)	17685.55301053025
output_proj_het_group4-Amil_process3_02-7-25	Run 5	-8553.08	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.80342, 200.0, 1.27432, 13.84099, 5.01464, 0.32248, 2.93832, 0.01726, 12.95698, 43.02417, 6.68509, 9.99999, 0.63247, 0.61153)	19107.40148555845
output_proj_het_group4-Amil_process3_02-7-25	Run 8	-9444.71	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.52137, 200.0, 0.91683, 10.28855, 3.63776, 0.23535, 3.10934, 0.02016, 9.77065, 12.5977, 5.45973, 7.68155, 0.55627, 0.61876)	25960.860284354894
output_proj_het_group4-Amil_process3_02-7-25	Run 1	-12539.75	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.14066, 200.0, 0.40377, 1.0, 6.36542, 0.12704, 0.61589, 0.65328, 8.89726, 3.14571, 0.33667, 2.25521, 0.00e+00, 0.38425)	31515.067441553136
output_proj_het_group4-Amil_process3_02-7-25	Run 2	-13575.96	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(1.0, 200.0, 1.74778, 0.18799, 4.1097, 0.4632, 1.74509, 0.78635, 7.63033, 3.18532, 0.43065, 1.78609, 0.00645, 0.38122)	33178.27679508542
output_proj_het_group2-group3_process1_02-7-25	Run 6	-4913.41	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(8.46524, 11.27454, 1.93639, 36.17652, 29.64508, 6.08552, 7.43617, 0.01611, 3.74257, 6.60462, 9.86955, 10.0, 0.59455, 0.27601)	5072.24035330119
output_proj_het_group2-group3_process1_02-7-25	Run 1	-8437.14	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(200.0, 0.0684, 0.38725, 1.0, 1.38508, 4.24517, 2.4216, 2.0545, 17.07525, 17.79459, 1.68183, 1.50971, 0.00e+00, 0.33134)	7749.943706049281
output_proj_het_group2-group3_process1_02-7-25	Run 7	-8457.00	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.02289, 200.0, 0.39617, 1.0, 0.4712, 2.68225, 9.16259, 1.54792, 12.77911, 13.26948, 2.19526, 2.16703, 0.00e+00, 0.33331)	10411.60381440175
output_proj_het_group2-group3_process1_02-7-25	Run 2	-8508.00	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.03645, 0.01, 1.31515, 1.9662, 0.77917, 0.00e+00, 6.32814, 1.74437, 15.10377, 15.81139, 1.86456, 1.80382, 0.00e+00, 0.33135)	8852.95664558056
output_proj_het_group2-group3_process1_02-7-25	Run 5	-9090.09	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.03988, 1.28041, 0.00074, 0.01, 0.01576, 0.00e+00, 10.0, 2.19781, 16.31882, 16.66038, 1.59545, 1.59042, 0.00e+00, 0.3184)	7971.360016920074
output_proj_het_group2-Amil_process1_02-7-25	Run 7	-8027.19	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.94316, 30.83381, 1.24017, 12.62159, 6.7826, 3.61663, 10.0, 0.01241, 200.0, 38.30724, 10.0, 10.0, 0.75418, 0.64536)	15274.888144849134
output_proj_het_group2-Amil_process1_02-7-25	Run 4	-8096.65	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.83788, 200.0, 1.10245, 12.5748, 5.62606, 3.21518, 10.0, 0.01451, 7.13626, 111.27128, 8.54062, 10.0, 0.75092, 0.64652)	16806.122885240977
output_proj_het_group2-Amil_process1_02-7-25	Run 5	-12015.79	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.15185, 200.0, 0.40218, 1.0, 15.16618, 0.1363, 0.38126, 0.62689, 8.48091, 3.56674, 0.36739, 2.234, 0.00e+00, 0.42076)	26138.29245199241
output_proj_het_group1-group4_process8_02-7-25	Run 8	-6184.24	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.81175, 200.0, 1.44337, 14.47075, 20.00137, 0.02005, 0.84677, 0.02953, 24.92714, 34.33934, 10.0, 2.92701, 0.28567, 0.42008)	8182.190655638145
output_proj_het_group1-group4_process8_02-7-25	Run 4	-6692.75	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.41078, 50.65969, 0.9249, 8.73832, 21.99061, 0.00e+00, 1.56391, 0.04766, 8.90643, 4.83757, 6.25769, 1.17022, 0.19789, 0.34565)	12638.153177447735
output_proj_het_group1-group4_process8_02-7-25	Run 3	-6896.87	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.36564, 200.0, 0.8059, 8.32187, 16.143, 0.00e+00, 1.89105, 0.02709, 6.59305, 3.97477, 10.0, 1.68416, 0.19648, 0.34712)	14414.256308031725
output_proj_het_group1-group4_process8_02-7-25	Run 7	-7422.42	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(1.0, 21.62669, 1.13192, 12.56073, 32.65558, 0.08583, 0.001, 0.14542, 13.38468, 16.68228, 4.4392, 2.12479, 0.00e+00, 0.41336)	7789.274303013138
output_proj_het_group1-group4_process8_02-7-25	Run 6	-7881.76	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.01045, 200.0, 1.28028, 2.44113, 89.85246, 0.1644, 0.70605, 0.72116, 14.47845, 21.21467, 2.51631, 0.098, 0.00e+00, 0.48103)	7543.803695192259
output_proj_het_group4-Amil_process4_02-7-25	Run 6	-8410.71	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(1.18262, 66.84824, 1.74027, 21.75827, 7.15355, 4.27e-18, 10.0, 0.01992, 4.57002, 5.17272, 6.23815, 8.96778, 0.6764, 0.59304)	14706.69837874986
output_proj_het_group4-Amil_process4_02-7-25	Run 5	-8480.84	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.91979, 200.0, 1.40008, 17.15613, 5.70588, 5.50e-19, 10.0, 0.01442, 3.88603, 6.34746, 8.81732, 10.0, 0.65632, 0.59877)	18109.43997050271
output_proj_het_group4-Amil_process4_02-7-25	Run 3	-8762.96	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.68482, 200.0, 1.09621, 12.76781, 4.47159, 0.40936, 3.77278, 0.01968, 7.48586, 11.59288, 5.64253, 8.083, 0.62443, 0.60611)	21643.3171122814
output_proj_het_group4-Amil_process4_02-7-25	Run 2	-9832.24	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.4823, 200.0, 0.98974, 10.28335, 3.44558, 0.001, 2.99151, 0.01337, 6.17965, 11.13638, 9.30202, 10.0, 0.48389, 0.59792)	26843.298046534637
output_proj_het_group4-Amil_process1_02-7-25	Run 7	-8229.46	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.7881, 200.0, 1.14539, 15.66581, 4.5731, 0.0167, 0.001, 0.24271, 13.8486, 5.7309, 0.47739, 3.838, 0.03069, 0.46808)	18231.40520739793
output_proj_het_group4-Amil_process1_02-7-25	Run 4	-8930.25	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(1.31788, 7.63219, 1.82706, 20.62486, 11.87638, 2.04113, 10.0, 0.01772, 7.28269, 1.001, 6.39667, 10.0, 0.71431, 0.56636)	13363.356896038038
output_proj_het_group4-Amil_process1_02-7-25	Run 3	-8971.23	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.84994, 200.0, 1.24708, 14.7142, 5.44878, 0.57252, 8.73e-19, 0.07021, 15.13851, 4.75826, 1.4084, 10.0, 0.82824, 0.5206)	17786.632157228054
output_proj_het_group4-Amil_process1_02-7-25	Run 1	-12901.08	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.11398, 200.0, 0.32573, 1.0, 3.88966, 0.17035, 1.02941, 0.55536, 7.66956, 2.74899, 0.3765, 2.86105, 0.04389, 0.40293)	36643.34256669361
output_proj_het_group1-group2_process6_02-7-25	Run 1	-6428.82	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(1.0004, 200.0, 1.04708, 15.53123, 16.42223, 1.35025, 0.00e+00, 0.02892, 51.59834, 72.23581, 3.5608, 10.0, 0.60685, 0.40944)	7381.727509073257
output_proj_het_group1-group2_process6_02-7-25	Run 5	-8498.72	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.66334, 200.0, 1.44043, 0.99799, 200.0, 0.00e+00, 1.21485, 1.29355, 16.98102, 19.73571, 1.71737, 1.11137, 0.00e+00, 0.45691)	6674.395341172844
output_proj_het_group1-group2_process6_02-7-25	Run 3	-8592.64	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(1.0, 200.0, 1.02126, 0.18192, 200.0, 1.51302, 2.76947, 1.0863, 11.86135, 14.96084, 2.40928, 1.84603, 0.00e+00, 0.45321)	9467.918402882106
output_proj_het_group1-group2_process6_02-7-25	Run 6	-8659.17	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.60774, 200.0, 0.77647, 1.00545, 200.0, 0.00e+00, 1.7503, 1.35345, 14.28575, 20.36666, 4.09152, 2.10092, 0.01832, 0.51423)	7209.802437374653
output_proj_het_group2-group3_process7_02-7-25	Run 6	-5397.02	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(7.17663, 8.77612, 1.81594, 33.86712, 39.38103, 0.02537, 0.04723, 0.24081, 19.19496, 18.35895, 2.24036, 1.65286, 1e-05, 0.32152)	5122.954481541384
output_proj_het_group2-group3_process7_02-7-25	Run 7	-5995.52	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(9.96142, 6.34055, 2.52228, 37.39389, 92.77783, 0.05628, 0.07548, 0.35088, 27.09282, 19.62106, 10.0, 1.61781, 0.001, 0.50025)	3983.073985769994
output_proj_het_group2-group3_process7_02-7-25	Run 5	-8403.38	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(200.0, 0.0945, 0.41096, 0.54428, 1.83696, 5.44128, 2.28737, 1.92226, 16.09162, 16.58047, 1.66448, 1.62605, 0.00e+00, 0.3246)	8297.34335251502
output_proj_het_group2-group3_process7_02-7-25	Run 3	-8405.90	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(24.46481, 0.92709, 1.75779, 9.62165, 29.64616, 2.10469, 6.79e-15, 0.02266, 200.0, 2.07855, 4.95938, 9.66905, 0.22845, 0.29435)	8514.658063474113
output_proj_het_group2-group3_process7_02-7-25	Run 8	-8459.06	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.09433, 200.0, 0.55557, 1.16082, 1.90263, 1.84968, 3.21032, 2.37724, 20.76828, 20.39438, 1.31309, 1.49105, 0.00e+00, 0.33389)	6611.114666955219
output_proj_het_group1-group2_process4_02-7-25	Run 4	-6076.02	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(1.0, 12.32459, 1.81827, 22.33844, 27.06505, 0.001, 0.68876, 0.02351, 13.98999, 5.78458, 10.0, 7.12219, 0.33114, 0.41049)	5831.216016030315
output_proj_het_group1-group2_process4_02-7-25	Run 7	-6407.20	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(1.00015, 200.0, 1.09595, 15.6118, 16.83474, 1.192, 0.01818, 0.02953, 200.0, 134.37662, 3.33868, 10.0, 0.58467, 0.41709)	7119.865068753862
