Directory	Run	LogLikelihood	ModelParameters	ModelValues	Theta
output_proj_hetsc_group1-group4_process1_28-7-25	Run 5	-6634.93	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(0.04938, 300.0, 0.08633, 0.32234, 300.0, 0.58701, 6.65314, 7.64281, 0.20876, 2.84044, 0.08751)	22278.471392012438
output_proj_hetsc_group1-group4_process1_28-7-25	Run 1	-6936.34	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(300.0, 300.0, 0.54516, 1.001, 32.52257, 1.25052, 13.10352, 28.82093, 3.40519, 3.83e-17, 0.46258)	7670.874459821298
output_proj_hetsc_group1-group4_process1_28-7-25	Run 3	-7872.19	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(300.0, 300.0, 0.069, 0.18163, 300.0, 2.09725, 10.97922, 27.31188, 3.66373, 0.38571, 0.44944)	7856.861752938244
output_proj_hetsc_group1-group4_process1_28-7-25	Run 7	-8082.17	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(0.049, 300.0, 0.01316, 0.20525, 300.0, 2.17774, 10.95259, 26.00216, 2.79019, 0.47741, 0.42202)	7931.51384929923
output_proj_hetsc_group1-group4_process1_28-7-25	Run 4	-8087.77	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(0.73375, 300.0, 0.00287, 0.01, 300.0, 2.09439, 10.26794, 26.57934, 4.49956, 0.44119, 0.46344)	8253.526653881327
output_proj_hetsc_group1-group4_process1_28-7-25	Run 6	-8147.31	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(0.02343, 300.0, 0.00331, 0.01922, 300.0, 2.35876, 10.91245, 31.00357, 4.00525, 0.001, 0.44515)	7522.4866462768805
output_proj_hetsc_group1-group3_process6_28-7-25	Run 2	-3474.70	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(0.95356, 300.0, 1.06306, 20.28436, 12.97977, 0.54627, 19.67853, 18.48642, 0.38243, 1.52788, 0.23089)	7070.714151863595
output_proj_hetsc_group1-group3_process6_28-7-25	Run 4	-6018.66	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(300.0, 300.0, 0.42276, 0.88762, 300.0, 1.50501, 15.81649, 20.96269, 2.01596, 0.68432, 0.4441)	6909.934619301947
output_proj_hetsc_group1-group3_process6_28-7-25	Run 7	-6809.55	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(11.82904, 300.0, 0.00547, 0.01511, 300.0, 2.00732, 12.69956, 20.54255, 3.30115, 1.1586, 0.459)	7660.21186792389
output_proj_hetsc_group1-group3_process6_28-7-25	Run 5	-6815.10	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(0.18382, 300.0, 0.00334, 0.01, 300.0, 2.14578, 13.78367, 21.4758, 2.82664, 1.06248, 0.45877)	7226.238512703681
output_proj_hetsc_group1-group3_process6_28-7-25	Run 3	-6835.71	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(0.03498, 300.0, 0.01202, 1.00542, 300.0, 1.93945, 12.7019, 20.28043, 4.1143, 1.405, 0.4795)	7806.16959298103
output_proj_hetsc_group1-group3_process6_28-7-25	Run 1	-6859.97	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(0.03329, 300.0, 0.00865, 0.10286, 300.0, 2.24283, 14.19958, 23.08283, 3.46275, 0.97815, 0.47245)	6930.699809225763
output_proj_hetsc_group1-group3_process6_28-7-25	Run 6	-6984.19	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(0.01215, 300.0, 0.00385, 0.18776, 300.0, 1.72757, 11.37635, 18.07601, 5.03787, 2.21717, 0.49756)	8664.420913892389
output_proj_hetsc_group1-group3_process6_28-7-25	Run 8	-7253.13	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(300.0, 300.0, 0.00514, 0.01558, 300.0, 2.37874, 19.10294, 22.57812, 1.50691, 4.31813, 0.48551)	6654.182657252524
output_proj_hetsc_group1-Amil_process5_28-7-25	Run 2	-4772.85	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(0.26129, 300.0, 0.48799, 4.46986, 4.32986, 0.22452, 8.67087, 3.80286, 0.34696, 3.8282, 0.44536)	26484.186971823245
output_proj_hetsc_group1-Amil_process5_28-7-25	Run 5	-5042.95	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(0.22445, 300.0, 0.43684, 3.39985, 4.81165, 0.29181, 8.41286, 3.78427, 0.28037, 2.89701, 0.42087)	26907.41900508366
output_proj_hetsc_group1-Amil_process5_28-7-25	Run 7	-5101.83	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(0.19692, 300.0, 0.38996, 3.43121, 5.44501, 0.26656, 7.46316, 3.2079, 0.30074, 3.3909, 0.41972)	29129.111641182008
output_proj_hetsc_group1-Amil_process5_28-7-25	Run 6	-7700.17	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(0.12641, 300.0, 0.11917, 0.09935, 300.0, 0.51528, 4.81111, 3.15548, 0.19816, 2.19756, 0.33891)	36515.679096159925
output_proj_hetsc_group1-Amil_process5_28-7-25	Run 1	-9534.11	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(0.39554, 300.0, 0.01935, 0.01062, 300.0, 0.53229, 4.18506, 3.17185, 0.19659, 2.11135, 0.34524)	39823.56398573078
output_proj_hetsc_group1-Amil_process5_28-7-25	Run 8	-9718.69	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(1.0, 300.0, 0.47244, 0.3996, 300.0, 0.6612, 9.06564, 5.53283, 1.31821, 0.21407, 0.62382)	19466.514650633348
output_proj_hetsc_group1-Amil_process5_28-7-25	Run 4	-9998.79	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(1.0, 300.0, 0.3674, 0.26577, 300.0, 0.57977, 7.76384, 5.28851, 1.76357, 0.001, 0.6223)	22137.704814916542
